player_name,team_abbr,stand,pitcher_name,p_throws,home_team,opp_team,is_home,lineup_source,adj_prob,fair_odds,has_line,best_book,best_odds,book_implied,edge,model_prob,k_pct,bb_pct,contact_rate,exp_pa,p_contact_game,hr_park_factor,temp_f,wind_speed,wind_favor,is_dome,humidity_pct,precip_pct,wind_description,game_time,stadium,season_hr,bat_order,game_total,recent_hr,days_since_hr,p_fip,barrel_pct_15,hardhit_pct_15,flyball_pct_15,avg_ev_15,xwoba_15,xslg_15,p_barrel_pct_allowed_10,p_hardhit_pct_allowed_10,p_hr_per_bb_allowed_10,pitcher_era,pitcher_hr9,pitcher_hr_allowed,pitcher_ip,vs_pitcher_ab,vs_pitcher_h,vs_pitcher_hr,vs_pitcher_avg,hr_vs_r,hr_vs_l,game_date,game_id,batter,book_markets
Gary Sánchez,MIL,R,Ryan Rolison,L,MIL,CHC,H,mlb_schedule,0.1170130292443916,755,1,pinnacle,471.0,0.1751313485113835,-0.0581,0.0890130292443917,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,,6.0,,0,18.0,4.485,0.0263157894736842,0.2631578947368421,0.131578947368421,81.84844444444444,0.35415,0.5063679487179487,0.0149253731343283,0.2537313432835821,0.0,,,,,0,0,0,,5,3,2026-06-28,823769,596142,"{""novig"": {""odds"": 456}, ""bet365"": {""odds"": 450}, ""pinnacle"": {""odds"": 471}, ""fanduel"": {""odds"": 420}}"
Dansby Swanson,CHC,R,Brandon Woodruff,R,MIL,MIL,A,mlb_schedule,0.0819976358859257,1120,1,bet365,600.0,0.1428571428571428,-0.0609,0.0539976358859257,0.2410423452768729,0.1237785016286645,0.6351791530944626,3.4,0.9675607503174356,113.4,76.8,10.1,5.050000000000001,0,90.0,15.0,5 MPH TOWARD OF,2:10 PM ET,American Family Field,11.0,9.0,,1,11.0,3.967,0.0,0.1694915254237288,0.2033898305084746,80.48020634920634,0.1677380952380952,0.2180833333333333,0.0136518771331058,0.1945392491467577,0.0273037542662116,,,,,30,12,2,0.4,7,4,2026-06-28,823769,621020,"{""novig"": {""odds"": 525}, ""bet365"": {""odds"": 600}, ""fanduel"": {""odds"": 520}}"
Cooper Ingle,CLE,L,Emerson Hancock,R,CLE,SEA,H,mlb_schedule,0.0376373040508802,2557,1,bet365,850.0,0.1052631578947368,-0.0676,0.0096373040508803,0.22,0.08,0.7000000000000001,3.6,0.9868889788795844,106.3,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,,7.0,7.5,0,,3.721,,,,,,,0.024024024024024,0.2672672672672673,0.027027027027027,3.6,1.2705882352941176,12.0,85.0,0,0,0,,0,0,2026-06-28,824422,694876,"{""novig"": {""odds"": 733}, ""bet365"": {""odds"": 850}, ""fanduel"": {""odds"": 830}}"
Samuel Basallo,BAL,L,Zack Littell,R,BAL,WSH,H,mlb_schedule,0.1542857142857142,548,1,fanduel,350.0,0.2222222222222222,-0.0679,0.1335499161093263,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,115.6,77.2,4.7,-4.613647762204021,0,97.0,27.0,5 MPH TOWARD HP,1:35 PM ET,Camden Yards,,5.0,9.0,0,,5.945,0.0,0.2318840579710145,0.144927536231884,82.87542857142857,0.3637944444444444,0.570061111111111,0.0204778156996587,0.2593856655290102,0.030716723549488,,,,,2,0,0,0.0,13,1,2026-06-28,824821,694212,"{""novig"": {""odds"": 326}, ""bet365"": {""odds"": 310}, ""pinnacle"": {""odds"": 318}, ""fanduel"": {""odds"": 350}}"
Andrew Benintendi,CWS,L,Luinder Avila,R,CWS,KC,H,mlb_schedule,0.1055957708271376,847,1,bet365,475.0,0.1739130434782608,-0.0683,0.0775957708271376,0.22,0.08,0.7000000000000001,4.0,0.9919,103.4,78.9,12.6,1.0981623586204925,0,99.0,6.0,CROSSWIND 13 MPH,2:10 PM ET,Rate Field,10.0,4.0,8.0,1,10.0,3.962,0.09375,0.3125,0.171875,85.6343953823954,0.4159961538461538,0.6567243589743589,0.0,0.1825396825396825,0.0238095238095238,,,,,2,0,0,0.0,9,1,2026-06-28,824580,643217,"{""novig"": {""odds"": 441}, ""bet365"": {""odds"": 475}, ""pinnacle"": {""odds"": 402}, ""fanduel"": {""odds"": 430}}"
Jo Adell,LAA,R,Aaron Civale,R,LAA,ATH,H,mlb_schedule,0.1607161943669152,522,1,novig,335.0,0.2298850574712643,-0.0692,0.1327161943669152,0.2314285714285714,0.0628571428571428,0.7057142857142857,4.0,0.9924997330445648,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,11.0,4.0,9.5,0,21.0,5.471,0.0186915887850467,0.2242990654205607,0.0747663551401869,82.97960509860509,0.3106855555555555,0.4405955555555555,0.0308219178082191,0.3219178082191781,0.0376712328767123,,,,,18,4,2,0.222,6,6,2026-06-28,824011,666176,"{""novig"": {""odds"": 335}, ""bet365"": {""odds"": 320}, ""pinnacle"": {""odds"": 304}, ""fanduel"": {""odds"": 300}}"
Yordan Alvarez,HOU,L,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1902495384642402,426,1,novig,277.0,0.2652519893899204,-0.075,0.1622495384642402,0.1717451523545706,0.1662049861495844,0.6620498614958449,4.2,0.9895001996587492,97.2,,,,0,,,CALM,1:40 PM ET,Comerica Park,25.0,2.0,8.0,1,7.0,4.121,0.0104166666666666,0.3020833333333333,0.15625,86.22161375661376,0.5264966666666667,0.8285922222222222,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,20,2,0,0.1,17,8,2026-06-28,824256,670541,"{""novig"": {""odds"": 277}, ""bet365"": {""odds"": 235}, ""pinnacle"": {""odds"": 243}, ""fanduel"": {""odds"": 250}}"
Christian Walker,HOU,R,Jack Flaherty,R,DET,DET,A,mlb_schedule,0.1379507883919333,625,1,novig,365.0,0.2150537634408602,-0.0771,0.1099507883919333,0.2167630057803468,0.0924855491329479,0.6907514450867053,4.0,0.9908540101395884,104.4,,,,0,,,CALM,1:40 PM ET,Comerica Park,19.0,4.0,8.0,0,15.0,4.121,0.0,0.2948717948717949,0.1794871794871795,82.3039761904762,0.25795,0.3462333333333333,0.018796992481203,0.2518796992481203,0.0263157894736842,,,,,20,6,2,0.3,15,4,2026-06-28,824256,572233,"{""novig"": {""odds"": 365}, ""bet365"": {""odds"": 350}, ""pinnacle"": {""odds"": 364}, ""fanduel"": {""odds"": 350}}"
Esmerlyn Valdez,PIT,R,Brady Singer,R,PIT,CIN,H,mlb_schedule,0.0975609756097561,925,1,fanduel,470.0,0.175438596491228,-0.0779,0.0819794649625963,0.22,0.08,0.7000000000000001,3.7,0.9883761862532516,76.9,75.7,5.5,-2.6664529113548534,0,97.0,44.0,3 MPH TOWARD HP,1:35 PM ET,PNC Park,,6.0,10.0,0,33.0,6.791,0.032258064516129,0.2903225806451613,0.1935483870967742,83.58454545454546,0.3769285714285714,0.6671190476190476,0.025830258302583,0.2656826568265683,0.055350553505535,,,,,0,0,0,,1,3,2026-06-28,823362,699013,"{""novig"": {""odds"": 376}, ""fanduel"": {""odds"": 470}}"
Kyle Schwarber,PHI,L,Cionel Pérez,L,NYM,NYM,A,mlb_schedule,0.1927272727272727,419,1,fanduel,260.0,0.2777777777777778,-0.0851,0.1744165812650793,0.339031339031339,0.1566951566951566,0.5042735042735043,4.2,0.9475172052348751,95.0,81.9,8.4,6.434773322199416,0,94.0,3.0,6 MPH TOWARD OF,1:40 PM ET,Citi Field,,2.0,7.0,1,,5.521,0.036144578313253,0.3493975903614458,0.1325301204819277,87.71661904761906,0.5569833333333333,0.8275888888888888,0.0153846153846153,0.2769230769230769,0.0307692307692307,,,,,12,6,2,0.5,19,11,2026-06-28,823608,656941,"{""novig"": {""odds"": 251}, ""bet365"": {""odds"": 230}, ""pinnacle"": {""odds"": 232}, ""fanduel"": {""odds"": 260}}"
Shea Langeliers,ATH,R,Sam Aldegheri,L,LAA,LAA,A,mlb_schedule,0.1767891140645116,466,1,bet365,265.0,0.273972602739726,-0.0972,0.1487891140645116,0.19533527696793,0.0903790087463556,0.7142857142857144,4.1,0.9941207623146858,100.9,74.2,9.9,5.957968729205279,0,81.0,2.0,6 MPH TOWARD OF,3:15 PM ET,Angel Stadium,19.0,3.0,9.5,1,10.0,4.1,0.0344827586206896,0.264367816091954,0.2298850574712643,86.23230952380952,0.3548966666666666,0.5336,0.0144230769230769,0.2259615384615384,0.0240384615384615,,,,,0,0,0,,12,7,2026-06-28,824011,669127,"{""novig"": {""odds"": 233}, ""bet365"": {""odds"": 265}, ""pinnacle"": {""odds"": 263}, ""fanduel"": {""odds"": 235}}"
Cal Raleigh,SEA,R,Gavin Williams,R,CLE,CLE,A,mlb_schedule,0.1099759823516904,809,1,novig,365.0,0.2150537634408602,-0.1051,0.0819759823516904,0.22,0.08,0.7000000000000001,3.9,0.9908636465286554,95.7,81.6,11.2,-4.195593846258215,0,97.0,5.0,4 MPH TOWARD HP,1:40 PM ET,Progressive Field,,5.0,7.5,0,62.0,3.804,0.0,0.25,0.171875,84.40733333333333,0.2765454545454546,0.3868787878787879,0.01,0.31,0.0333333333333333,3.82,1.396551724137931,15.0,96.66666666666669,16,0,0,0.0,7,1,2026-06-28,824422,663728,"{""novig"": {""odds"": 365}, ""pinnacle"": {""odds"": 350}, ""fanduel"": {""odds"": 340}}"
Junior Caminero,TB,R,Merrill Kelly,R,TB,AZ,H,mlb_schedule,0.1593153752817764,528,1,novig,270.0,0.2702702702702703,-0.111,0.1313153752817764,0.1771428571428571,0.1314285714285714,0.6914285714285714,4.1,0.9919395661967833,110.5,93.6,0.0,0.0,1,92.0,26.0,DOME,1:40 PM ET,Tropicana Field,,3.0,,0,,6.117,0.0158730158730158,0.4444444444444444,0.0476190476190476,90.39695238095238,0.3631,0.4808333333333333,0.0272727272727272,0.3,0.0363636363636363,,,,,6,2,0,0.333,18,3,2026-06-28,822959,691406,"{""novig"": {""odds"": 270}, ""bet365"": {""odds"": 240}, ""pinnacle"": {""odds"": 246}, ""fanduel"": {""odds"": 240}}"
